tconst	averageRating	numVotes
tt0019591	7.1	1839
tt0019594	3.4	22
tt0019596	5.4	60
tt0019598	5.0	25
tt0019599	6.4	32
tt0019600	6.5	102
tt0019601	5.4	24
tt0019603	6.4	45
tt0019607	6.6	1369
tt0019608	5.9	22
tt0019609	7.1	172
tt0019610	7.3	38
tt0019611	7.1	1257
tt0019612	6.9	15
tt0019616	6.8	442
tt0019617	6.8	19
tt0019620	6.6	26
tt0019622	5.4	19
tt0019623	6.9	32
tt0019624	7.3	28
tt0019625	6.1	39
tt0019629	7.0	287
tt0019630	5.6	1077
tt0019634	6.6	24
tt0019635	3.9	23
tt0019638	6.2	11
tt0019639	3.9	20
tt0019640	6.8	1006
tt0019644	7.1	1590
tt0019646	7.5	1231
tt0019649	7.2	2484
tt0019651	5.9	79
tt0019655	7.4	1813
tt0019657	6.7	60
tt0019658	5.2	311
tt0019664	6.0	30
tt0019666	5.4	28
tt0019668	4.0	21
tt0019670	6.9	828
tt0019672	5.6	17
tt0019674	4.3	52
tt0019676	6.4	28
tt0019677	6.1	575
tt0019679	5.7	56
tt0019680	5.9	39
tt0019682	6.4	73
tt0019683	5.1	21
tt0019684	4.8	622
tt0019685	5.1	41
tt0019686	6.9	1717
tt0019687	5.2	50
tt0019688	7.6	3604
tt0019689	6.2	89
tt0019690	5.4	344
tt0019692	7.2	41
tt0019693	7.0	80
tt0019695	5.8	6
tt0019696	6.6	18
tt0019699	5.6	566
tt0019701	6.5	670
tt0019702	6.9	13256
tt0019704	6.0	150
tt0019706	6.2	40
tt0019708	7.2	51
tt0019709	5.0	12
tt0019711	5.6	58
tt0019714	5.5	683
tt0019715	7.0	243
tt0019716	6.7	231
tt0019717	6.7	17
tt0019722	6.5	112
tt0019723	7.3	205
tt0019724	7.1	29
tt0019725	6.2	510
tt0019726	6.0	258
tt0019729	5.5	8813
tt0019730	5.3	25
tt0019732	5.8	26
tt0019734	6.8	98
tt0019735	6.3	1448
tt0019737	6.1	18
tt0019742	6.4	16
tt0019743	5.4	25
tt0019745	6.0	1150
tt0019746	6.6	226
tt0019752	5.6	57
tt0019754	6.5	61
tt0019757	6.7	63
tt0019758	6.1	131
tt0019759	7.7	20
tt0019760	8.3	29829
tt0019765	5.5	184
tt0019766	7.1	72
tt0019767	6.0	18
tt0019768	4.8	11
tt0019770	3.8	10
tt0019771	6.7	17
tt0019774	6.0	59
tt0019775	5.3	20
tt0019776	5.3	119
tt0019777	6.8	8671
tt0019779	5.7	23
tt0019781	5.1	25
tt0019785	6.4	665
tt0019787	7.7	14
tt0019788	5.5	2476
tt0019791	7.3	42
tt0019796	6.3	652
tt0019797	5.2	128
tt0019798	6.7	389
tt0019800	5.7	219
tt0019801	5.1	67
tt0019802	6.7	141
tt0019805	5.5	40
tt0019806	6.4	82
tt0019810	5.5	68
tt0019811	6.7	1289
tt0019813	5.8	141
tt0019815	6.0	176
tt0019817	6.6	16
tt0019823	6.0	1565
tt0019824	6.1	1031
tt0019825	6.6	94
tt0019830	8.0	14
tt0019831	5.9	131
tt0019832	6.9	1387
tt0019833	6.2	76
tt0019834	6.6	29
tt0019837	6.5	27
tt0019838	6.7	514
tt0019839	3.0	225
tt0019840	6.5	32
tt0019842	7.0	58
tt0019843	6.8	566
tt0019847	5.8	8
tt0019849	6.8	101
tt0019850	7.1	693
tt0019852	6.7	625
tt0019856	6.8	180
tt0019859	7.3	34
tt0019864	7.0	30
tt0019870	6.6	21
tt0019871	6.1	26
tt0019872	5.9	54
tt0019873	3.1	34
tt0019877	6.9	37
tt0019878	6.2	13
tt0019879	2.3	28
tt0019881	6.1	214
tt0019883	4.8	17
tt0019884	6.1	441
tt0019886	6.5	387
tt0019887	5.2	109
tt0019888	2.6	29
tt0019889	6.2	256
tt0019892	6.2	27
tt0019895	5.0	116
tt0019896	5.8	36
tt0019897	5.9	26
tt0019900	6.7	63
tt0019901	7.3	4157
tt0019907	5.5	30
tt0019908	7.0	24
tt0019909	7.0	190
tt0019917	5.0	70
tt0019918	6.5	58
tt0019920	6.2	131
tt0019923	4.6	27
tt0019924	6.4	20
tt0019928	6.0	53
tt0019929	5.6	151
tt0019930	5.7	46
tt0019931	7.2	68
tt0019932	4.9	70
tt0019933	5.7	866
tt0019935	7.1	883
tt0019936	7.0	233
tt0019938	7.3	34
tt0019939	6.4	151
tt0019941	5.5	20
tt0019943	6.4	49
tt0019945	5.1	226
tt0019946	6.0	1104
tt0019947	7.3	29
tt0019949	6.3	697
tt0019952	7.5	109
tt0019954	5.7	28
tt0019957	5.6	184
tt0019958	6.4	88
tt0019959	6.7	2177
tt0019960	6.8	11
tt0019964	6.3	26
tt0019965	5.4	43
tt0019967	6.2	31
tt0019968	7.0	1603
tt0019971	6.9	37
tt0019972	5.3	79
tt0019975	6.8	966
tt0019976	7.2	1136
tt0019979	5.1	173
tt0019982	5.0	16
tt0019983	5.3	467
tt0019986	6.8	29
tt0019987	5.6	57
tt0019988	6.6	122
tt0019990	6.5	43
tt0019991	6.6	18
tt0019992	5.6	303
tt0019993	5.6	2486
tt0019994	6.1	19
tt0019996	6.0	97
tt0019997	6.0	24
tt0019999	7.0	1444
tt0020001	3.8	28
tt0020003	6.8	25
tt0020004	6.6	564
tt0020005	3.6	41
tt0020006	7.2	26
tt0020007	6.4	394
tt0020008	5.9	22
tt0020009	5.8	34
tt0020010	4.7	13
tt0020011	6.2	194
tt0020012	5.4	15
tt0020014	5.8	181
tt0020015	6.9	25
tt0020016	7.6	44
tt0020018	5.5	1464
tt0020019	5.4	15
tt0020025	7.2	335
tt0020026	7.5	49
tt0020030	7.0	1507
tt0020032	6.7	16
tt0020034	5.9	340
tt0020040	8.0	31
tt0020041	5.6	530
tt0020042	5.6	190
tt0020044	7.4	170
tt0020047	5.2	6
tt0020049	5.7	491
tt0020051	6.2	18
tt0020052	5.7	48
tt0020053	6.3	1065
tt0020054	7.2	14
tt0020056	5.6	60
tt0020059	5.7	73
tt0020062	6.8	1334
tt0020063	4.2	17
tt0020068	5.8	59
tt0020070	6.9	17
tt0020072	6.3	168
tt0020073	6.0	43
tt0020074	6.6	164
tt0020075	7.6	293
tt0020078	6.6	545
tt0020079	6.2	32
tt0020080	6.8	959
tt0020081	6.0	652
tt0020082	6.3	80
tt0020083	5.3	19
tt0020084	5.2	26
tt0020086	6.3	176
tt0020087	6.8	33
tt0020088	5.7	176
tt0020092	6.6	994
tt0020094	7.5	2046
tt0020099	6.6	157
tt0020101	7.2	29
tt0020103	6.0	657
tt0020105	6.7	23
tt0020106	6.8	18
tt0020107	6.6	24
tt0020108	6.5	27
tt0020109	5.4	175
tt0020112	7.0	2846
tt0020113	6.4	18
tt0020114	6.5	258
tt0020115	6.6	30
tt0020116	5.4	23
tt0020121	7.3	126
tt0020122	7.6	1664
tt0020124	6.8	67
tt0020125	6.1	22
tt0020126	5.6	625
tt0020128	5.1	69
tt0020134	7.0	171
tt0020135	5.2	101
tt0020136	6.7	56
tt0020137	4.7	21
tt0020138	6.2	67
tt0020140	7.2	85
tt0020142	6.2	3573
tt0020143	6.1	1304
tt0020144	6.0	420
tt0020146	5.7	135
tt0020152	6.2	134
tt0020158	6.9	254
tt0020159	7.4	32
tt0020161	7.2	1485
tt0020163	7.3	3885
tt0020164	5.3	495
tt0020165	7.3	112
tt0020166	5.5	265
tt0020167	6.1	646
tt0020168	5.6	630
tt0020171	4.6	25
tt0020172	4.8	17
tt0020174	4.9	28
tt0020175	6.3	35
tt0020177	6.2	84
tt0020179	6.1	170
tt0020180	7.3	33
tt0020182	6.9	177
tt0020187	5.6	22
tt0020189	4.5	48
tt0020190	6.9	14
tt0020193	7.4	352
tt0020197	6.0	468
tt0020198	6.2	953
tt0020202	6.7	30
tt0020203	6.5	28
tt0020205	6.4	52
tt0020206	4.5	20
tt0020209	6.6	41
tt0020210	5.6	639
tt0020211	6.2	36
tt0020213	5.9	20
tt0020214	4.2	41
tt0020215	6.0	17
tt0020217	5.6	302
tt0020218	5.7	135
tt0020219	5.4	131
tt0020220	7.9	17
tt0020223	6.6	1036
tt0020227	6.4	111
tt0020228	6.8	201
tt0020230	7.3	982
tt0020232	7.3	574
tt0020234	5.6	79
tt0020237	4.3	75
tt0020238	5.8	413
tt0020239	6.2	42
tt0020241	5.3	25
tt0020246	6.1	633
tt0020247	6.2	1020
tt0020248	4.7	52
tt0020253	6.8	469
tt0020255	6.1	103
tt0020256	6.9	25
tt0020257	5.4	20
tt0020258	5.5	165
tt0020262	5.0	17
tt0020263	7.3	71
tt0020264	7.1	1855
tt0020267	5.0	173
tt0020268	5.2	14
tt0020269	7.1	2041
tt0020270	7.3	14
tt0020272	4.5	25
tt0020273	5.3	14
tt0020276	5.6	545
tt0020278	5.6	195
tt0020281	5.6	38
tt0020285	4.5	35
tt0020286	6.5	1113
tt0020288	6.0	22
tt0020291	6.6	39
tt0020293	6.7	332
tt0020297	6.3	14
tt0020298	7.1	3489
tt0020299	7.7	25
tt0020305	5.3	484
tt0020306	5.5	35
tt0020307	6.5	174
tt0020308	6.3	21
tt0020315	5.8	23
tt0020320	6.8	240
tt0020321	7.2	2051
tt0020323	7.1	38
tt0020324	4.9	65
tt0020325	6.8	43
tt0020328	6.9	17
tt0020329	5.6	24
tt0020332	6.0	787
tt0020334	5.4	60
tt0020335	7.3	691
tt0020336	5.9	293
tt0020337	7.3	15
tt0020341	6.9	87
tt0020342	6.6	76
tt0020344	6.9	153
tt0020345	7.3	12
tt0020349	5.0	35
tt0020350	6.6	32
tt0020352	6.7	13
tt0020353	6.6	146
tt0020354	7.0	51
tt0020356	5.6	63
tt0020357	6.5	42
tt0020358	6.0	441
tt0020359	5.1	291
tt0020364	5.8	342
tt0020365	5.4	38
tt0020366	4.9	172
tt0020368	4.0	12
tt0020370	5.2	38
tt0020371	6.5	146
tt0020379	5.0	20
tt0020380	4.1	11
tt0020384	7.4	6
tt0020385	7.3	11
tt0020387	6.7	78
tt0020388	6.1	481
tt0020389	6.9	120
tt0020390	4.8	14
tt0020392	6.7	368
tt0020395	4.2	23
tt0020396	6.7	114
tt0020399	4.7	37
tt0020400	5.7	31
tt0020402	6.2	329
tt0020403	5.7	523
tt0020404	5.6	142
tt0020405	6.9	300
tt0020406	7.3	18
tt0020408	5.8	26
tt0020409	7.5	41
tt0020410	6.7	744
tt0020413	4.6	34
tt0020414	7.6	7265
tt0020415	6.6	29
tt0020416	6.9	23
tt0020419	6.0	196
tt0020421	3.8	57
tt0020423	7.1	21
tt0020424	6.8	51
tt0020425	5.4	309
tt0020426	5.1	17
tt0020427	6.9	153
tt0020430	4.6	24
tt0020431	5.6	190
tt0020432	5.9	137
tt0020434	6.6	30
tt0020435	8.0	22
tt0020436	5.7	56
tt0020437	6.4	21
tt0020438	4.8	89
tt0020439	6.2	752
tt0020442	6.9	2747
tt0020443	4.4	16
tt0020444	6.9	57
tt0020445	6.2	608
tt0020446	4.7	469
tt0020447	6.5	509
tt0020448	5.7	21
tt0020449	2.9	31
tt0020450	6.8	105
tt0020451	7.2	1832
tt0020452	7.0	33
tt0020456	6.9	57
tt0020458	6.2	514
tt0020459	4.3	66
tt0020460	7.2	28
tt0020461	5.4	237
tt0020462	7.2	18
tt0020465	5.5	26
tt0020466	6.5	497
tt0020469	6.4	109
tt0020470	6.8	101
tt0020471	7.2	57
tt0020473	4.2	9
tt0020475	7.8	5107
tt0020476	4.3	52
tt0020479	6.3	699
tt0020480	5.3	206
tt0020481	5.3	164
tt0020483	4.8	26
tt0020484	5.5	539
tt0020485	6.7	37
tt0020487	6.8	858
tt0020488	5.8	866
tt0020489	7.2	1324
tt0020490	5.8	225
tt0020492	5.8	887
tt0020493	6.8	17
tt0020494	6.4	39
tt0020496	5.7	41
tt0020497	6.0	82
tt0020498	6.8	57
tt0020499	6.4	1032
tt0020500	5.5	54
tt0020502	6.2	285
tt0020503	6.6	34
tt0020504	4.9	23
tt0020509	6.2	737
tt0020510	6.6	363
tt0020513	6.5	79
tt0020514	6.5	1493
tt0020515	6.0	19
tt0020516	6.4	178
tt0020519	4.0	17
tt0020523	7.2	487
tt0020526	6.2	31
tt0020530	7.6	56100
tt0020531	7.0	1469
tt0020532	6.2	15
tt0020534	5.7	463
tt0020535	8.5	32
tt0020538	5.4	815
tt0020539	5.6	23
tt0020541	4.7	25
tt0020542	5.3	301
tt0020543	6.0	611
tt0020546	6.9	17
tt0020547	7.3	174
tt0020549	5.1	74
tt0020550	3.6	23
tt0020552	6.8	47
tt0020556	6.7	958
tt0020560	6.1	125
tt0020562	4.7	16
tt0020563	6.3	664
tt0020564	6.6	34
tt0020565	7.0	9
tt0020566	6.1	374
tt0020567	7.2	45
tt0020568	7.8	18
tt0020570	7.3	1193
tt0020572	5.9	889
tt0020577	5.8	36
tt0020580	5.9	831
tt0020581	6.6	768
tt0020584	6.6	25
tt0020585	7.2	642
tt0020586	6.1	28
tt0020589	6.4	799
tt0020590	6.3	663
tt0020591	5.8	561
tt0020594	6.8	435
tt0020595	6.5	175
tt0020596	6.9	72
tt0020599	5.5	102
tt0020600	6.3	23
tt0020602	6.0	148
tt0020603	5.4	96
tt0020604	5.0	99
tt0020605	6.9	12
tt0020607	7.0	1057
tt0020608	7.2	301
tt0020613	6.3	433
tt0020615	5.0	7
tt0020616	6.1	21
tt0020617	8.3	15
tt0020619	7.3	45
tt0020620	5.7	1845
tt0020621	6.9	225
tt0020626	4.7	17
tt0020627	6.2	13
tt0020628	5.8	209
tt0020629	8.1	71171
tt0020630	6.5	56
tt0020634	5.9	41
tt0020635	6.0	133
tt0020637	6.2	17
tt0020638	5.2	51
tt0020640	7.4	15913
tt0020641	6.5	3759
tt0020642	6.9	981
tt0020643	7.3	2791
tt0020645	6.3	185
tt0020646	4.1	132
tt0020647	5.5	403
tt0020648	7.8	22
tt0020649	5.9	119
tt0020652	4.9	53
tt0020654	7.3	59
tt0020655	6.5	34
tt0020656	7.2	718
tt0020658	6.0	447
tt0020660	7.1	23
tt0020661	5.2	174
tt0020662	7.0	42
tt0020663	5.9	61
tt0020666	6.4	285
tt0020667	5.7	513
tt0020668	6.3	1420
tt0020670	5.7	245
tt0020671	6.2	340
tt0020672	4.9	105
tt0020673	4.9	257
tt0020676	5.9	17
tt0020677	5.7	183
tt0020678	7.1	2025
tt0020679	6.1	673
tt0020680	5.9	20
tt0020681	7.5	29
tt0020682	6.7	35
tt0020683	5.6	138
tt0020684	5.5	39
tt0020686	7.1	2868
tt0020687	5.5	61
tt0020688	6.7	23
tt0020689	6.9	32
tt0020690	5.6	363
tt0020691	7.2	5010
tt0020692	5.9	48
tt0020693	6.0	488
tt0020694	5.4	91
tt0020695	6.1	932
tt0020697	7.6	17363
tt0020698	7.4	1944
tt0020699	5.2	435
tt0020700	6.6	31
tt0020701	6.1	630
tt0020702	5.4	619
tt0020703	5.3	197
tt0020704	7.7	20
tt0020705	5.3	288
tt0020707	6.7	36
tt0020708	7.3	2432
tt0020709	6.3	43
tt0020712	6.8	49
tt0020713	5.6	391
tt0020714	5.8	136
tt0020715	6.2	77
tt0020716	5.6	21
tt0020717	4.8	268
tt0020718	5.9	44
tt0020719	7.5	39
tt0020720	6.2	554
tt0020723	6.1	29
tt0020724	5.5	244
tt0020725	6.3	19
tt0020727	6.5	119
tt0020728	7.1	32
tt0020732	6.8	19
tt0020735	5.4	416
tt0020736	5.7	35
tt0020738	6.0	48
tt0020739	5.5	176
tt0020740	4.5	208
tt0020741	6.6	47
tt0020743	7.3	16
tt0020744	6.7	67
tt0020746	5.5	69
tt0020748	7.1	111
tt0020749	6.8	19
tt0020751	5.8	62
tt0020752	6.3	692
tt0020754	5.7	151
tt0020755	5.5	23
tt0020757	6.7	88
tt0020758	4.8	468
tt0020759	5.7	94
tt0020762	6.8	43
tt0020763	5.5	201
tt0020765	6.7	22
tt0020767	5.6	124
tt0020768	7.7	4003
tt0020769	6.7	28
tt0020770	5.0	55
tt0020771	6.7	27
tt0020773	7.4	41
tt0020774	4.5	51
tt0020776	4.4	24
tt0020780	5.3	90
tt0020781	6.1	76
tt0020784	5.6	556
tt0020785	5.1	203
tt0020789	5.8	69
tt0020790	6.8	17
tt0020792	6.2	42
tt0020793	7.5	1328
tt0020795	4.8	22
tt0020796	5.2	256
tt0020798	6.8	209
tt0020799	6.0	275
tt0020800	6.4	38
tt0020801	6.8	26
tt0020803	6.5	39
tt0020804	5.3	25
tt0020805	5.4	162
tt0020806	6.1	671
tt0020808	6.8	18
tt0020809	4.8	84
tt0020810	5.5	166
tt0020811	7.0	18
tt0020813	5.6	26
tt0020814	7.0	379
tt0020815	7.1	2207
tt0020816	6.2	51
tt0020818	7.2	28
tt0020819	6.2	69
tt0020821	6.6	888
tt0020822	7.1	100
tt0020823	5.9	284
tt0020824	7.4	27
tt0020826	5.3	38
tt0020827	6.7	3971
tt0020828	5.3	458
tt0020829	6.2	473
tt0020831	5.7	73
tt0020834	6.6	148
tt0020835	5.9	17
tt0020836	6.5	1502
tt0020838	5.8	591
tt0020840	4.5	14
tt0020841	6.6	16
tt0020842	6.5	910
tt0020843	6.4	74
tt0020844	5.5	121
tt0020846	6.6	20
tt0020848	5.8	27
tt0020850	5.9	85
tt0020852	4.9	613
tt0020856	6.7	11
tt0020857	4.9	33
tt0020859	5.7	122
tt0020860	6.0	28
tt0020861	7.1	36
tt0020866	5.7	195
tt0020867	5.4	51
tt0020869	5.3	210
tt0020872	7.1	54
tt0020873	6.2	358
tt0020874	4.9	25
tt0020875	6.4	644
tt0020876	6.7	1264
tt0020880	5.7	317
tt0020881	6.8	50
tt0020882	5.8	49
tt0020883	5.8	89
tt0020884	5.7	54
tt0020885	6.7	629
tt0020887	7.3	195
tt0020888	5.8	120
tt0020890	6.2	309
tt0020891	6.0	1444
tt0020893	7.0	60
tt0020894	6.7	284
tt0020895	4.5	146
tt0020896	6.4	718
tt0020899	6.1	88
tt0020900	6.0	377
tt0020902	5.5	1093
tt0020905	4.5	25
tt0020906	5.8	402
tt0020907	4.4	132
tt0020911	5.8	80
tt0020912	6.0	102
tt0020914	5.8	33
tt0020915	7.6	79
tt0020917	7.1	13
tt0020918	6.7	60
tt0020919	5.1	879
tt0020920	6.1	87
tt0020921	5.9	33
tt0020922	5.9	116
tt0020924	5.8	242
tt0020925	7.1	35
tt0020926	4.5	180
tt0020927	6.2	1291
tt0020929	6.4	377
tt0020932	6.6	617
tt0020933	7.2	45
tt0020935	5.8	34
tt0020936	6.9	42
tt0020937	5.1	19
tt0020938	5.3	465
tt0020941	7.2	23
tt0020942	4.3	152
tt0020944	6.1	70
tt0020945	6.0	423
tt0020946	4.0	17
tt0020948	7.7	20
tt0020949	5.5	196
tt0020950	6.1	549
tt0020952	5.9	104
tt0020953	4.8	76
tt0020954	5.5	82
tt0020955	6.2	51
tt0020956	5.5	80
tt0020959	5.4	293
tt0020960	7.3	6495
tt0020963	6.9	39
tt0020965	5.3	64
tt0020966	6.5	556
tt0020968	7.0	74
tt0020969	7.8	49
tt0020971	5.1	27
tt0020972	6.4	109
tt0020973	7.3	34
tt0020977	6.9	29
tt0020979	7.4	2362
tt0020980	6.5	809
tt0020982	7.6	54
tt0020983	5.5	357
tt0020984	7.1	41
tt0020985	6.3	796
tt0020986	5.9	102
tt0020987	6.0	442
tt0020988	4.9	65
tt0020989	5.7	55
tt0020991	7.4	30
tt0020992	6.9	42
tt0020993	5.8	15
tt0020994	7.1	70
tt0020997	5.2	111
tt0020999	5.8	69
tt0021001	5.3	197
tt0021002	6.6	47
tt0021003	7.2	40
tt0021004	7.3	295
tt0021007	5.6	33
tt0021008	6.9	17
tt0021009	7.3	18
tt0021010	7.8	12
tt0021011	7.6	31
tt0021013	6.9	413
tt0021014	6.5	11
tt0021015	4.6	2767
tt0021016	5.3	923
tt0021017	5.2	97
tt0021018	5.3	733
tt0021019	6.4	40
tt0021020	4.7	11
tt0021021	6.1	24
tt0021023	5.9	74
tt0021024	6.1	49
tt0021025	6.7	1820
tt0021026	5.0	52
tt0021027	5.3	82
tt0021029	6.0	91
tt0021031	7.2	11
tt0021033	7.2	53
tt0021034	5.2	14
tt0021035	6.7	15
tt0021036	6.2	68
tt0021037	5.9	145
tt0021039	5.1	60
tt0021040	6.7	1841
tt0021041	6.5	45
tt0021042	5.8	277
tt0021043	5.3	58
tt0021044	6.2	310
tt0021045	5.3	161
tt0021046	6.2	69
tt0021048	5.3	181
tt0021050	4.5	23
tt0021051	5.6	86
tt0021052	7.4	26
tt0021053	6.2	461
tt0021054	7.1	2187
tt0021055	5.9	28
tt0021056	5.1	66
tt0021057	7.0	51
tt0021060	6.3	702
tt0021061	5.8	172
tt0021062	7.5	21
tt0021064	6.5	34
tt0021065	6.3	27
tt0021066	6.6	17
tt0021067	6.4	57
tt0021068	7.5	79
tt0021069	5.4	216
tt0021070	5.4	190
tt0021071	6.3	68
tt0021073	6.4	89
tt0021074	6.5	542
tt0021076	6.8	99
tt0021078	5.6	48
tt0021079	7.2	15433
tt0021080	5.6	18
tt0021082	7.0	37
tt0021083	4.8	114
tt0021084	6.6	53
tt0021085	5.9	70
tt0021087	6.0	614
tt0021089	6.9	86
tt0021090	5.3	188
tt0021092	5.6	332
tt0021094	5.1	201
tt0021097	6.5	62
tt0021098	7.4	23
tt0021100	5.4	306
tt0021102	6.3	165
tt0021106	6.3	1421
tt0021107	6.7	15
tt0021108	6.2	14
tt0021109	5.7	123
tt0021110	5.7	260
tt0021112	6.4	105
tt0021113	4.9	42
tt0021114	5.8	40
tt0021115	6.9	98
tt0021118	6.0	214
tt0021119	6.8	63
tt0021120	7.7	23
tt0021121	6.5	296
tt0021125	6.7	139
tt0021127	7.5	11
tt0021128	5.7	1110
tt0021131	5.2	43
tt0021132	5.7	312
tt0021133	5.0	367
tt0021134	4.8	298
tt0021135	6.1	48
tt0021137	4.6	84
tt0021138	7.4	18
tt0021139	5.7	51
tt0021140	6.0	450
tt0021141	5.3	161
tt0021144	6.3	158
tt0021146	6.1	450
tt0021147	6.4	105
tt0021148	6.7	2025
tt0021149	5.7	674
tt0021151	5.8	370
tt0021152	4.9	640
tt0021153	6.7	1578
tt0021155	5.8	66
tt0021156	7.0	8183
tt0021159	5.8	133
tt0021160	5.1	33
tt0021161	8.3	22
tt0021165	6.3	7645
tt0021166	6.7	323
tt0021168	6.3	149
tt0021172	6.6	7
tt0021176	6.2	69
tt0021177	6.8	48
tt0021178	5.9	221
tt0021179	7.2	38
tt0021180	6.6	43
tt0021181	6.0	419
tt0021182	7.4	1905
tt0021183	6.3	50
tt0021184	6.1	146
tt0021185	6.5	46
tt0021189	5.8	1179
tt0021190	5.6	22
tt0021191	5.3	383
tt0021192	4.7	212
tt0021193	7.9	17
tt0021196	6.9	97
tt0021197	6.2	588
tt0021198	5.1	71
tt0021199	5.4	93
tt0021200	4.9	57
tt0021201	4.0	63
tt0021202	3.9	184
tt0021203	5.5	122
tt0021205	7.2	33
tt0021207	5.4	22
tt0021208	7.8	26
tt0021211	6.6	29
tt0021212	6.7	28
tt0021213	5.8	19
tt0021214	5.9	63
tt0021216	5.8	194
tt0021217	5.6	488
tt0021218	5.4	50
tt0021219	6.4	123
tt0021221	4.7	12
tt0021223	6.2	997
tt0021224	5.5	247
tt0021225	6.5	653
tt0021227	7.2	14
tt0021228	6.3	948
tt0021230	5.5	18
tt0021231	4.6	157
tt0021232	5.6	422
tt0021233	4.7	75
tt0021234	6.4	120
tt0021237	6.8	54
tt0021239	5.0	345
tt0021240	6.1	418
tt0021243	4.4	161
tt0021246	6.7	37
tt0021247	7.0	254
tt0021248	6.2	38
tt0021249	6.1	76
tt0021250	6.1	477
tt0021252	6.0	502
tt0021261	6.1	112
tt0021262	6.3	390
tt0021263	5.9	382
tt0021268	7.4	291
tt0021270	6.2	18
tt0021271	6.2	27
tt0021273	6.9	699
tt0021274	5.5	130
tt0021275	6.8	408
tt0021276	5.6	203
tt0021277	7.1	39
tt0021279	6.0	149
tt0021280	5.2	191
tt0021281	6.4	1184
tt0021282	5.4	573
tt0021283	6.3	635
tt0021284	5.1	52
tt0021287	5.4	531
tt0021288	5.8	138
tt0021289	6.0	43
tt0021292	5.6	569
tt0021294	5.5	662
tt0021295	5.3	347
tt0021296	7.1	23
tt0021297	5.8	367
tt0021299	6.4	27
tt0021301	5.5	70
tt0021303	5.7	180
tt0021304	5.7	310
tt0021305	5.5	144
tt0021306	6.0	31
tt0021307	5.5	231
tt0021308	4.3	141
tt0021309	7.6	1725
tt0021310	5.7	1136
tt0021312	6.5	679
tt0021317	5.3	221
tt0021318	5.8	10
tt0021319	5.6	135
tt0021321	3.9	23
tt0021322	6.0	480
tt0021323	5.9	24
tt0021324	4.9	303
tt0021327	5.3	165
tt0021331	7.2	7875
tt0021334	5.6	131
tt0021335	5.4	370
tt0021336	7.3	25
tt0021337	5.7	196
tt0021338	4.9	32
tt0021339	7.2	477
tt0021340	5.8	16
tt0021341	6.5	14
tt0021342	5.4	99
tt0021345	5.3	309
tt0021346	6.2	110
tt0021347	5.4	43
tt0021348	7.1	50
tt0021349	5.2	42
tt0021351	6.4	60
tt0021353	4.9	47
tt0021354	6.4	25
tt0021355	6.7	53
tt0021357	6.6	165
tt0021358	7.0	81
tt0021359	6.3	211
tt0021360	6.3	35
tt0021361	6.1	25
tt0021362	4.9	106
tt0021364	5.7	446
tt0021365	5.1	154
tt0021366	6.8	182
tt0021369	6.0	150
tt0021371	6.1	425
tt0021372	5.7	61
tt0021374	5.8	665
tt0021375	6.8	1156
tt0021376	5.4	354
tt0021377	6.2	861
tt0021378	6.1	55
tt0021379	4.3	37
tt0021380	6.1	736
tt0021381	6.3	788
tt0021382	6.3	293
tt0021384	7.3	46
tt0021385	6.2	15
tt0021386	5.2	65
tt0021387	5.1	170
tt0021388	6.8	38
tt0021389	6.0	21
tt0021391	5.4	11
tt0021392	4.3	36
tt0021393	5.2	63
tt0021394	6.2	225
tt0021395	6.3	41
tt0021396	5.0	51
tt0021397	6.0	52
tt0021400	5.7	279
tt0021401	5.3	225
tt0021403	6.0	16
tt0021404	5.5	69
tt0021405	6.3	36
tt0021406	6.9	1072
tt0021407	6.9	23
tt0021408	5.8	608
tt0021409	7.0	2640
tt0021410	6.8	25
tt0021412	7.0	109
tt0021413	5.5	343
tt0021414	6.7	24
tt0021415	5.6	50
tt0021417	8.0	17
tt0021418	4.9	108
tt0021420	6.4	462
tt0021421	6.1	25
tt0021422	5.2	189
tt0021423	7.0	23
tt0021424	5.4	95
tt0021425	6.8	23
tt0021426	7.5	8
tt0021428	7.1	55
tt0021429	6.9	171
tt0021430	6.4	25
tt0021432	5.9	118
tt0021434	5.6	427
tt0021435	5.3	198
tt0021436	5.5	134
tt0021439	5.1	165
tt0021440	7.4	99
tt0021442	7.4	65
tt0021445	6.1	68
tt0021446	7.4	16
tt0021449	4.8	143
tt0021451	6.6	17
tt0021454	6.6	45
tt0021455	6.7	28
tt0021456	7.9	347
tt0021457	6.0	30
tt0021458	7.1	41
tt0021460	7.4	15
tt0021463	6.3	272
tt0021464	5.2	278
tt0021465	2.8	30
tt0021467	5.9	60
tt0021468	6.6	27
tt0021469	4.3	45
tt0021470	4.9	127
tt0021471	6.6	60
tt0021472	5.9	382
tt0021474	5.8	66
tt0021476	6.8	142
tt0021481	5.9	80
tt0021482	7.0	48
tt0021483	6.1	261
tt0021484	7.0	175
tt0021485	6.5	24
tt0021486	5.8	266
tt0021487	6.3	149
tt0021488	6.2	26
tt0021491	3.7	44
tt0021492	6.2	182
tt0021493	5.7	443
tt0021495	5.5	26
tt0021496	5.2	46
tt0021497	6.6	16
tt0021498	5.5	9
tt0021500	4.3	62
tt0021502	5.6	89
tt0021503	5.1	111
tt0021504	6.0	60
tt0021505	6.7	1513
tt0021506	6.6	17
tt0021507	4.8	99
